Latitude,Longtitude
47.69512724,-122.356689
47.62010535,-122.2815895
47.57556829,-122.3309173
47.63641553,-122.3716441
47.69489656,-122.3135002
47.62850315,-122.3676947
47.61108733,-122.3221357
47.62128121,-122.3087265
47.59791145,-122.3130836
47.66079452,-122.3650782
47.73275995,-122.3555682
47.66579174,-122.2720965
47.69491394,-122.3162296
47.65125644,-122.3748967
47.69946181,-122.3162684
47.70493801,-122.3204846
47.52288088,-122.378716
47.70208571,-122.2907481
47.62270173,-122.3593359
47.67305751,-122.2848735
47.64772847,-122.4009223
47.58827311,-122.290515
47.61039229,-122.3161103
47.65896623,-122.3278116
47.55123683,-122.3104953
47.67801242,-122.3173933
47.63291965,-122.3717057
47.62673037,-122.3606122
47.61175788,-122.3193478
47.56367075,-122.3782374
47.67383146,-122.3875856
47.70921966,-122.3608226
47.61477177,-122.3121155
47.57250841,-122.3102875
47.60432706,-122.3069968
47.52389354,-122.3154335
47.68874962,-122.3606488
47.70598306,-122.352776
47.61788219,-122.3060919
47.54385091,-122.3711809
47.69665023,-122.304298
47.64940344,-122.377503
47.58570661,-122.3213934
47.67856704,-122.3908102
47.64958973,-122.3497474
47.72322886,-122.3535471
47.58842546,-122.3089288
47.54922593,-122.3750042
47.57587643,-122.2941705
47.508233,-122.2621693
47.69861184,-122.3791381
47.66718118,-122.3622715
47.69135393,-122.369347
47.57488789,-122.405457
47.67344262,-122.3661248
47.52192018,-122.3506271
47.66292074,-122.3640008
47.67383372,-122.388862
47.52263757,-122.3149749
47.53193049,-122.347416
47.58085352,-122.3332682
47.67334117,-122.3187074
47.61432035,-122.3441436
47.59507782,-122.30011
47.68223128,-122.3267003
47.67297067,-122.3970189
47.67866735,-122.3614873
47.58514427,-122.2924614
47.63443358,-122.3507656
47.73320459,-122.3315722
47.51919567,-122.3551446
47.69062539,-122.3606475
47.70363063,-122.3540925
47.65034031,-122.3486396
47.68682649,-122.3843282
47.67687057,-122.3604799
47.69602772,-122.3553582
47.70147091,-122.357415
47.57584388,-122.2838231
47.70711061,-122.3359567
47.69054416,-122.3421006
47.68983581,-122.348562
47.62018643,-122.3018087
47.62773811,-122.3035638
47.58890598,-122.3083939
47.63281896,-122.2813094
47.70081708,-122.3875573
47.51514559,-122.3792742
47.55372176,-122.3629631
47.61649021,-122.3378936
47.65687589,-122.3166944
47.68756621,-122.2960182
47.61458476,-122.3505416
47.67234643,-122.3594945
47.589989,-122.313828
47.6570113,-122.3586109
47.69202798,-122.3499291
47.55456793,-122.2807453
47.69417658,-122.3429509
47.61531034,-122.3026507
47.5504746,-122.2848529
47.61351284,-122.3181317
47.61352837,-122.3234203
47.53380086,-122.2699856
47.52006132,-122.3467117
47.59230799,-122.2927304
47.59380299,-122.302214
47.57640458,-122.2876843
47.62511825,-122.3246818
47.52035091,-122.26071
47.56457202,-122.2979119
47.62627647,-122.346252
47.62545322,-122.3560498
47.61977326,-122.3567467
47.67389533,-122.399727
47.68068399,-122.3471924
47.71619377,-122.3373728
47.68330261,-122.3454355
47.65694014,-122.3617917
47.61694494,-122.3327182
47.61636559,-122.3426447
47.68235353,-122.367279
47.6305558,-122.3513322
47.55859165,-122.3516908
47.6816716,-122.3943597
47.59664341,-122.3076701
47.52196196,-122.3753757
47.68687813,-122.3767929
47.66366306,-122.3748586
47.69446718,-122.3175964
47.62890152,-122.3449242
47.6934619,-122.3337779
47.5675224,-122.4095144
47.53346331,-122.3658193
47.61034467,-122.3423916
47.58940922,-122.289197
47.56234483,-122.2827683
47.62196812,-122.3317113
47.61230297,-122.331689
47.61915525,-122.3476159
47.51964964,-122.3572171
47.6115456,-122.3121431
47.57103327,-122.2969473
47.66853999,-122.3118813
47.6252261,-122.306025
47.68775926,-122.3854043
47.67224071,-122.3222927
47.63697902,-122.3471104
47.56717979,-122.3253787
47.64279408,-122.3002848
47.62628371,-122.3482102
47.66488854,-122.2841401
47.65830146,-122.3120713
47.54758718,-122.3871696
47.63185543,-122.3422851
47.68292675,-122.2644939
47.6056239,-122.3340191
47.70311961,-122.3627263
47.66643805,-122.3788866
47.56923486,-122.3718183
47.6420305,-122.3258884
47.68966202,-122.310066
47.68212406,-122.2636681
47.70692388,-122.3594594
47.64384069,-122.3269892
47.73141785,-122.3595926
47.54978317,-122.2900645
47.71785982,-122.3686307
47.65136214,-122.4068191
47.58690294,-122.2985746
47.64368079,-122.3555459
47.64440166,-122.3506617
47.57977274,-122.4080176
47.66790477,-122.3282654
47.69057087,-122.3976287
47.54602663,-122.2759887
47.58999264,-122.2898134
47.64864285,-122.3459776
47.64954783,-122.3942347
47.71823885,-122.2951499
47.53866259,-122.3392995
47.58208876,-122.3878278
47.51791698,-122.2651171
47.63871778,-122.3555828
47.59750977,-122.3234279
47.66747607,-122.3094393
47.56638695,-122.4063076
47.52845387,-122.3837933
47.60253739,-122.331964
47.67020032,-122.3394674
47.6766967,-122.3098049
47.5670489,-122.2861192
47.66429057,-122.3412247
47.63718018,-122.3056929
47.62256802,-122.3230671
47.53647569,-122.3752381
47.72060406,-122.3194847
47.67398473,-122.2902542
47.60003307,-122.3270102
47.58802886,-122.312703
47.62511156,-122.2937773
47.67423189,-122.3584642
47.61465363,-122.3255215
47.61150503,-122.344342
47.64260815,-122.3157394
47.6841264,-122.3396856
47.62544473,-122.3343444
47.6481642,-122.3427939
47.58832182,-122.3001581
47.60618675,-122.3128602
47.6597306,-122.3618839
47.5122387,-122.2787788
47.63474267,-122.3589809
47.6880123,-122.312183
47.66215843,-122.3083678
47.65304487,-122.4110263
47.67599232,-122.3629409
47.66430363,-122.3520929
47.65041733,-122.3608797
47.66357903,-122.3391389
47.59585868,-122.2877664
47.70142323,-122.3419574
47.6359556,-122.3603064
47.64626614,-122.3170723
47.64202992,-122.3246481
47.69179583,-122.3270453
47.67541333,-122.3187022
47.67182337,-122.2771642
47.604305,-122.3312782
47.66998484,-122.4011244
47.69828655,-122.3949733
47.58454187,-122.3029095
47.58610386,-122.3346597
47.57629106,-122.2936076
47.70056698,-122.3580756
47.63025888,-122.2993307
47.69235891,-122.3887421
47.6657872,-122.2879417
47.60244312,-122.287131
47.68693988,-122.34856
47.6101838,-122.3207583
47.71487183,-122.3111851
47.55369079,-122.3547971
47.63231262,-122.3713876
47.60218265,-122.3128755
47.56185317,-122.2938956
47.63591027,-122.2994727
47.56648768,-122.3774466
47.61360367,-122.3439236
47.6883811,-122.3418149
47.57305591,-122.3148158
47.66396954,-122.3094893
47.58398185,-122.3332664
47.72551124,-122.3423002
47.6625502,-122.294113
47.70548994,-122.3339376
47.65450794,-122.3571899
47.52918117,-122.3604553
47.64507047,-122.324623
47.63275098,-122.2785453
47.63990076,-122.2770803
47.51701742,-122.3768207
47.67485644,-122.4022879
47.66758181,-122.3363888
47.70744305,-122.3501236
47.68127842,-122.288727
47.63474216,-122.3630051
47.65657239,-122.2856265
47.53190947,-122.3499605
47.67093691,-122.3586786
47.63352725,-122.3667226
47.63468606,-122.3669476
47.6380148,-122.3034069
47.58716203,-122.396837
47.69417354,-122.3424129
47.61756268,-122.3221678
47.61347959,-122.3486733
47.60522682,-122.3207487
47.52426199,-122.2808059
47.67172528,-122.3478787
47.59665538,-122.3276806
47.55453483,-122.3323763
47.52010993,-122.3626
47.70579253,-122.3473916
47.60002133,-122.3181494
47.52835789,-122.387396
47.66170139,-122.3229412
47.6444942,-122.3267597
47.64319108,-122.3265125
47.62088839,-122.3423817
47.69219779,-122.3189612
47.67586708,-122.3218522
47.63959703,-122.3676268
47.69944271,-122.3135333
47.57980974,-122.3299883
47.52188905,-122.3460845
47.58595133,-122.314672
47.66789322,-122.3775501
47.57187434,-122.3491698
47.57864091,-122.3153246
47.68783738,-122.3683292
47.71636609,-122.3386491
47.60509739,-122.3026213
47.60309853,-122.3112593
47.65776415,-122.3632478
47.57301535,-122.2918575
47.69079567,-122.312222
47.68254487,-122.3593163
47.66316862,-122.3261521
47.67455921,-122.3861629
47.52191085,-122.3492693
47.72231043,-122.34883
47.65843202,-122.2897425
47.67454525,-122.3553386
47.67208299,-122.3165681
47.70289043,-122.3487037
47.66944523,-122.3113192
47.69231589,-122.3357866
47.65486468,-122.3571876
47.52649342,-122.3570937
47.71687667,-122.3542133
47.55010751,-122.2847567
47.67370609,-122.3943229
47.55475571,-122.3128759
47.50426144,-122.2613031
47.6405039,-122.3649368
47.69057068,-122.3953242
47.53741315,-122.3625364
47.67274446,-122.3142558
47.69455581,-122.3472568
47.60462518,-122.3269703
47.52645748,-122.320284
47.62392113,-122.3541038
47.73140585,-122.3555652
47.55838353,-122.3800354
47.51560911,-122.2714115
47.55271946,-122.3203725
47.53919578,-122.3711944
47.52941484,-122.3228663
47.54037688,-122.3630487
47.68758816,-122.310021
47.61764014,-122.2897029
47.56058954,-122.3049389
47.58189673,-122.333267
47.67381433,-122.372467
47.54449585,-122.394226
47.70263133,-122.3150256
47.61916008,-122.3488921
47.59832548,-122.3102753
47.62803022,-122.3462383
47.68910418,-122.3431667
47.60807347,-122.3207548
47.57557588,-122.338411
47.53992198,-122.3872689
47.66903618,-122.4036038
47.61981559,-122.3127206
47.61970547,-122.3384754
47.71325667,-122.3568537
47.57510254,-122.3154278
47.51773051,-122.3713911
47.70670707,-122.3447214
47.57369845,-122.328412
47.60791098,-122.3238345
47.63949972,-122.3427737
47.53253179,-122.2795831
47.63955829,-122.3976624
47.70721264,-122.3205325
47.64904097,-122.3460923
47.67853818,-122.3076989
47.62713378,-122.3410199
47.6887488,-122.3688355
47.54818575,-122.2768642
47.58891156,-122.3094727
47.68600358,-122.3693406
47.5829393,-122.3332668
47.67780732,-122.3756495
47.52841222,-122.2768617
47.51468393,-122.3805814
47.69667839,-122.3081377
47.67214838,-122.2929451
47.66175561,-122.3406584
47.65958702,-122.3262048
47.61619035,-122.3492899
47.66430183,-122.3598262
47.7195977,-122.3542075
47.69815762,-122.3245077
47.60513805,-122.3032144
47.52308135,-122.328255
47.73007148,-122.3555622
47.65704048,-122.3565065
47.62638525,-122.3341626
47.60087091,-122.3263539
47.63545435,-122.3223938
47.58099554,-122.3016575
47.56704798,-122.2915745
47.62557261,-122.3024124
47.55564759,-122.3316365
47.56472783,-122.3638405
47.70657854,-122.2908185
47.69330973,-122.3526298
47.68967164,-122.2694477
47.56848232,-122.3267675
47.62310253,-122.3136307
47.71498451,-122.3287809
47.70518269,-122.3143621
47.65904219,-122.2693339
47.67419387,-122.3847408
47.67325217,-122.277632
47.60920599,-122.3115338
47.6868148,-122.3859363
47.62798869,-122.354071
47.55340572,-122.3073354
47.71712496,-122.3348436
47.53012747,-122.3467669
47.68952344,-122.3270092
47.71406278,-122.3736264
47.70754336,-122.2962275
47.69132974,-122.3256936
47.6426257,-122.3470551
47.64090921,-122.3445862
47.68022887,-122.3223149
47.63750684,-122.3246808
47.6978386,-122.355377
47.65768839,-122.3248468
47.5201123,-122.3591722
47.57686604,-122.2844954
47.52476186,-122.321629
47.65833328,-122.3272943
47.5956041,-122.3336261
47.61724328,-122.347105
47.54705134,-122.2915524
47.57356715,-122.3033652
47.63824706,-122.3258954
47.60662564,-122.3257292
47.58822521,-122.3224449
47.58208971,-122.3851371
47.664986,-122.3253311
47.68978697,-122.3930202
47.70435509,-122.3541002
47.6721481,-122.2918127
47.63838254,-122.3569266
47.59294309,-122.2995834
47.64688652,-122.3534272
47.60391803,-122.3076542
47.63656019,-122.3271166
47.56018812,-122.3642211
47.56884757,-122.2861206
47.56658032,-122.3874381
47.6513471,-122.4009093
47.69395028,-122.3081632
47.68637681,-122.3175464
47.67032092,-122.2902131
47.6951468,-122.3620179
47.68304771,-122.2899511
47.54669394,-122.3295862
47.5950772,-122.3022201
47.59507783,-122.3011684
47.64556917,-122.3080644
47.67528263,-122.3038136
47.52918078,-122.363154
47.52561712,-122.261
47.61147433,-122.3049896
47.64185089,-122.3755361
47.6803026,-122.2716476
47.6251978,-122.360624
47.61329593,-122.3325972
47.59385163,-122.2939047
47.67669871,-122.3038357
47.52033607,-122.2763519
47.68490996,-122.3963456
47.61289863,-122.3161072
47.67281132,-122.4025796
47.63132497,-122.3605096
47.67577804,-122.3059938
47.68357012,-122.3255979
47.60982157,-122.2882937
47.69332422,-122.3566702
47.6659143,-122.404211
47.60437676,-122.3252074
47.58928274,-122.297728
47.54376521,-122.3751156
47.6197029,-122.3378229
47.6610475,-122.4027099
47.68416325,-122.3714375
47.60854444,-122.3405198
47.61376019,-122.3314869
47.67016224,-122.3673876
47.64137937,-122.2782965
47.67429094,-122.4063609
47.65226983,-122.279391
47.69350695,-122.3030298
47.56409341,-122.2943775
47.7059796,-122.3514372
47.59859766,-122.2938261
47.60743939,-122.2856899
47.66128173,-122.2743403
47.60735347,-122.2883441
47.6323127,-122.3707443
47.67699811,-122.3990473
47.61750462,-122.3296988
47.63867815,-122.3622836
47.62196863,-122.3172981
47.67596367,-122.3853539
47.5287807,-122.2859557
47.73140109,-122.3433944
47.72139178,-122.3449568
47.62428941,-122.3253178
47.61074839,-122.3241261
47.68319654,-122.3414344
47.53705786,-122.2773624
47.69695458,-122.3875661
47.70693221,-122.3607903
47.65414026,-122.3499054
47.60364596,-122.3222382
47.67688744,-122.3485846
47.68304696,-122.3066886
47.67162128,-122.3673841
47.68963293,-122.3957463
47.67528255,-122.302739
47.59927115,-122.3038094
47.66867997,-122.386368
47.63171425,-122.3690712
47.6916483,-122.3041683
47.65601221,-122.3155722
47.54282547,-122.364945
47.57363848,-122.2879701
47.56347198,-122.286857
47.56168903,-122.3195104
47.65175005,-122.3459829
47.55189241,-122.3324049
47.60708759,-122.2988821
47.6698729,-122.3054476
47.5502344,-122.382425
47.62008792,-122.3113905
47.64461184,-122.3929362
47.66606622,-122.3735913
47.68061398,-122.3929999
47.51814654,-122.390487
47.63644313,-122.3005597
47.62866811,-122.3223213
47.6638011,-122.329071
47.63499045,-122.3006072
47.66024615,-122.3662129
47.6748783,-122.2943168
47.57013702,-122.4088724
47.62796444,-122.2854895
47.69245794,-122.3324244
47.67669392,-122.2835878
47.67687479,-122.3697908
47.68561245,-122.3367654
47.53469033,-122.2713167
47.56761173,-122.3694281
47.59732943,-122.2926518
47.67774985,-122.3671151
47.67405925,-122.3569354
47.68414308,-122.328303
47.5239276,-122.3269353
47.62034731,-122.3541331
47.69548862,-122.3041762
47.66640927,-122.3831991
47.65414586,-122.3600632
47.59708944,-122.3224535
47.57507916,-122.2975574
47.58034605,-122.4052201
47.6333663,-122.2807476
47.66535097,-122.3608002
47.6545122,-122.3208595
47.68766283,-122.3499067
47.72230561,-122.3466465
47.66080781,-122.3520599
47.6074811,-122.3399356
47.6501588,-122.3474299
47.56108917,-122.3861181
47.63231074,-122.3519731
47.67173649,-122.350691
47.64323261,-122.3615749
47.67222655,-122.320428
47.5763653,-122.3749443
47.61410291,-122.3088539
47.61849674,-122.3278535
47.64751696,-122.38466
47.52519417,-122.2848161
47.62250944,-122.29548
47.69125032,-122.3122124
47.64093965,-122.2836928
47.66716855,-122.3673947
47.66130624,-122.3187778
47.60086749,-122.3005424
47.63697715,-122.3459023
47.72236347,-122.3623043
47.67163049,-122.3762118
47.59982872,-122.3196288
47.67309487,-122.3805063
47.67306078,-122.286907
47.6131198,-122.316124
47.65602899,-122.3485682
47.65605891,-122.3624382
47.59925977,-122.3054776
47.6028763,-122.3299714
47.61427298,-122.281651
47.66472535,-122.3788898
47.66399541,-122.3054478
47.58676054,-122.3045691
47.64035286,-122.2966795
47.69421104,-122.353304
47.71491855,-122.3179932
47.57120071,-122.3792566
47.53997903,-122.2951147
47.52606807,-122.3550758
47.53795987,-122.2705066
47.67822876,-122.4025375
47.52468525,-122.3638518
47.58764463,-122.3026016
47.7093245,-122.2767178
47.51827875,-122.3626111
47.69059893,-122.3559719
47.62310616,-122.3141423
47.69237341,-122.3434675
47.61267722,-122.3312687
47.60166281,-122.299971
47.68475819,-122.3408483
47.62796758,-122.331849
47.65415197,-122.3544658
47.66570655,-122.3647378
47.58749453,-122.3916841
47.57752737,-122.2992723
47.52119323,-122.3389273
47.61447252,-122.3523362
47.62154049,-122.3126576
47.716481,-122.2952188
47.70347999,-122.2908134
47.66925668,-122.3006229
47.5361806,-122.3225753
47.53647029,-122.3738962
47.66606899,-122.3762186
47.62866905,-122.3207396
47.61664171,-122.3278807
47.5233101,-122.2735379
47.68766108,-122.3431583
47.52006606,-122.3723771
47.65492976,-122.3302526
47.69100233,-122.3633229
47.59923898,-122.3089678
47.62311237,-122.3162296
47.7039968,-122.3554414
47.57931015,-122.3866214
47.6577063,-122.3278469
47.6295889,-122.3611719
47.54247026,-122.3915755
47.69695235,-122.3620313
47.61001651,-122.3211583
47.56894602,-122.3233733
47.57508298,-122.3033285
47.57635897,-122.2966297
47.6701983,-122.3969876
47.56155041,-122.3762088
47.69601819,-122.3519614
47.61702466,-122.2935386
47.6760677,-122.3506351
47.61096395,-122.3404521
47.67015757,-122.3640143
47.71694613,-122.362273
47.66498115,-122.3245186
47.6047784,-122.3181064
47.54632174,-122.3941072
47.62152983,-122.3580398
47.66287226,-122.3441654
47.54234669,-122.384482
47.53080824,-122.376636
47.52317298,-122.3929899
47.58003381,-122.2868053
47.63612753,-122.326282
47.69211164,-122.305443
47.65162638,-122.3440105
47.61289773,-122.3368377
47.72029839,-122.3090999
47.63186433,-122.3513212
47.61155749,-122.3154329
47.69963092,-122.3486713
47.6679919,-122.3049604
47.52324614,-122.2792091
47.6531237,-122.3320664
47.70418996,-122.3844477
47.53465027,-122.3752449
47.72322284,-122.3509929
47.72540292,-122.2945976
47.62680975,-122.3638228
47.72417633,-122.3622993
47.71963539,-122.3609574
47.58989803,-122.285549
47.62584729,-122.3462556
47.61407093,-122.3214457
47.648473,-122.3763834
47.68707691,-122.290611
47.60597764,-122.2905104
47.64006287,-122.4076701
47.6555834,-122.3326296
47.66925521,-122.2985123
47.60168457,-122.3122232
47.68929838,-122.2833169
47.57644319,-122.3173724
47.69058395,-122.3848807
47.65124022,-122.3363155
47.65877928,-122.2766833
47.67552034,-122.3254428
47.66133334,-122.3229563
47.66800159,-122.3059828
47.61293563,-122.2975002
47.68512125,-122.3524186
47.61859401,-122.3533548
47.621438,-122.3475703
47.52211414,-122.2699915
47.62772357,-122.3579918
47.58504189,-122.3146798
47.58899084,-122.3051648
47.66097553,-122.3456179
47.62871887,-122.3579292
47.69525579,-122.2865993
47.53480666,-122.3527888
47.52009363,-122.3517111
47.61169434,-122.3242235
47.62470538,-122.3240394
47.61650698,-122.3309903
47.53012505,-122.3904433
47.67214799,-122.2914295
47.65958651,-122.3510128
47.67954641,-122.3696044
47.58194646,-122.3958048
47.67013431,-122.3553715
47.61412215,-122.314224
47.67850257,-122.2984716
47.63534934,-122.3569626
47.65574973,-122.2833524
47.57057329,-122.3750295
47.53373515,-122.3745799
47.61793927,-122.3383816
47.56294765,-122.3888051
47.69173499,-122.3176097
47.67953783,-122.3740903
47.69300127,-122.2815431
47.7195715,-122.3409036
47.6523366,-122.3386927
47.66649558,-122.3350518
47.62545416,-122.3567027
47.69872155,-122.3473133
47.6450585,-122.3258809
47.54726738,-122.2936574
47.70082114,-122.3554078
47.68019406,-122.3990635
47.71553583,-122.3354478
47.66980721,-122.3348696
47.67254817,-122.3254889
47.65272852,-122.349251
47.68395469,-122.2972269
47.65834103,-122.3510205
47.57350151,-122.386763
47.66286545,-122.341852
47.5650874,-122.3654658
47.52888096,-122.2780715
47.64035778,-122.4023686
47.58506555,-122.3213939
47.54833619,-122.319315
47.51336124,-122.2576228
47.5482978,-122.3716519
47.64078816,-122.3503856
47.67017089,-122.3748991
47.62675447,-122.3566931
47.67306537,-122.2911441
47.51520086,-122.2600924
47.71310585,-122.3179368
47.66584456,-122.3019315
47.61709796,-122.3013733
47.55980609,-122.3244592
47.68174811,-122.271676
47.53593004,-122.2885148
47.60170525,-122.3235274
47.54391635,-122.3844641
47.69935306,-122.3785085
47.63683287,-122.399997
47.69580643,-122.3134847
47.69274542,-122.3472279
47.57773303,-122.4100347
47.6798335,-122.3187496
47.71597298,-122.3555235
47.5747645,-122.3907903
47.54810052,-122.2966154
47.63791321,-122.4010227
47.63672226,-122.4012116
47.65213894,-122.3690623
47.66138521,-122.342572
47.69057079,-122.3472071
47.6694212,-122.2938524
47.67488282,-122.2911501
47.5488654,-122.3165106
47.61705184,-122.2817288
47.60526722,-122.3336927
47.65126168,-122.372284
47.67210044,-122.35288
47.58610328,-122.3332656
47.66322181,-122.3421038
47.65972581,-122.3350058
47.6331383,-122.308708
47.65224122,-122.4035999
47.55417221,-122.3352985
47.52790878,-122.2721048
47.6875959,-122.3132606
47.64001135,-122.3896548
47.58189599,-122.3337334
47.52107002,-122.3767615
47.57981114,-122.3342008
47.67930915,-122.3232169
47.61761237,-122.310792
47.6556254,-122.3614955
47.56884783,-122.2850448
47.53122267,-122.3904297
47.67983857,-122.3983856
47.67822338,-122.4016027
47.65314548,-122.4035962
47.62942924,-122.3553658
47.53502558,-122.3550221
47.66126098,-122.3108571
47.5464761,-122.3044669
47.61411364,-122.3132333
47.67092782,-122.3969918
47.67161921,-122.3650763
47.55410188,-122.2691589
47.72571667,-122.3649923
47.52830402,-122.3473923
47.57555908,-122.3173799
47.59625678,-122.3263721
47.66982248,-122.3875873
47.66182754,-122.3607896
47.6672032,-122.3328538
47.58336519,-122.3213955
47.68911281,-122.3539518
47.66505286,-122.3788892
47.61253537,-122.3311339
47.64100914,-122.3746108
47.53531656,-122.2804732
47.6318286,-122.3565892
47.54902261,-122.3961489
47.62201744,-122.3126432
47.56724337,-122.3125806
47.52904507,-122.3779811
47.6556244,-122.2807878
47.66396713,-122.309679
47.67330094,-122.3234293
47.66384884,-122.3301416
47.66860954,-122.4011419
47.66536852,-122.3282835
47.58073489,-122.3812531
47.61873954,-122.3208545
47.64465764,-122.4053636
47.63416015,-122.3761391
47.49743544,-122.3764526
47.53580969,-122.386529
47.65726861,-122.2717274
47.59918461,-122.321735
47.65879943,-122.2892769
47.5473692,-122.3450961
47.72306157,-122.3163062
47.68440845,-122.3121077
47.71941404,-122.3126788
47.5992813,-122.3022335
47.68271451,-122.340617
47.61971505,-122.3291351
47.60528491,-122.3371856
47.60219413,-122.3183376
47.69129126,-122.3458705
47.57231164,-122.2957464
47.6842546,-122.3316081
47.59960181,-122.3172263
47.55270084,-122.2845698
47.60971758,-122.3362293
47.53030621,-122.2744748
47.58807268,-122.3062309
47.63656294,-122.3582886
47.56155864,-122.3787721
47.6752701,-122.3700618
47.68693848,-122.3619879
47.66309572,-122.3136699
47.63266445,-122.3200982
47.66082005,-122.3899311
47.52829645,-122.3539474
47.6584094,-122.4029586
47.58921093,-122.3105447
47.65271966,-122.3447218
47.63266877,-122.3191296
47.65889429,-122.4015814
47.56407771,-122.3777037
47.54068784,-122.2733924
47.72849329,-122.3699317
47.61544972,-122.3307297
47.64988958,-122.3675197
47.60084761,-122.3128805
47.58690961,-122.3008799
47.66286517,-122.3437614
47.58407203,-122.3003296
47.59625064,-122.3224569
47.69876072,-122.3607132
47.55113821,-122.3068101
47.63669527,-122.3942461
47.62197426,-122.3183485
47.71170334,-122.3592785
47.62803275,-122.3468908
47.57497942,-122.3299909
47.65800624,-122.2706342
47.68512811,-122.3472169
47.5502273,-122.3692649
47.64057324,-122.354469
47.71692885,-122.3649707
47.72321838,-122.3481953
47.62851475,-122.3488455
47.5361811,-122.331277
47.69603656,-122.3580385
47.69961937,-122.3446296
47.67184465,-122.3901411
47.71585055,-122.3221202
47.66085257,-122.3373788
47.54013369,-122.371775
47.61851729,-122.3342549
47.62843257,-122.3167755
47.68090114,-122.3217695
47.69662993,-122.3015387
47.6395968,-122.3689646
47.62873275,-122.3618174
47.68838884,-122.3566378
47.61768304,-122.3498317
47.62585212,-122.347561
47.58173895,-122.2919244
47.62427074,-122.3219896
47.67272021,-122.3713587
47.6161057,-122.3372444
47.67033967,-122.3151903
47.66317128,-122.3266879
47.57503664,-122.2835934
47.57772468,-122.3244382
47.52921216,-122.3527847
47.6614611,-122.3661737
47.65969203,-122.3289928
47.59583331,-122.3237636
47.60002891,-122.3243995
47.54639992,-122.3161191
47.53363439,-122.3904359
47.65979512,-122.3131683
47.61917078,-122.3025474
47.69458203,-122.2770238
47.56112225,-122.3874545
47.61586878,-122.3127637
47.66253339,-122.3041264
47.63972746,-122.3283557
47.54485371,-122.3857524
47.5785482,-122.412623
47.59920434,-122.3338574
47.51250327,-122.2741541
47.59921751,-122.3128573
47.66499993,-122.3277324
47.6854692,-122.3619897
47.60319175,-122.2925861
47.65044517,-122.3988925
47.58666132,-122.3120664
47.6650483,-122.3579886
47.62212607,-122.3612993
47.62802184,-122.3125536
47.65365128,-122.3595803
47.54698389,-122.2705097
47.71653898,-122.3716279
47.51106423,-122.3844263
47.66868714,-122.3382343
47.69708451,-122.301543
47.6170372,-122.3262195
47.68400543,-122.3619915
47.64505481,-122.3221073
47.67580944,-122.3150035
47.68622181,-122.3472155
47.69480231,-122.3001317
47.67235861,-122.3748955
47.64657974,-122.3853089
47.72913622,-122.347741
47.61038159,-122.3134835
47.55124592,-122.313493
47.58085134,-122.329056
47.53195159,-122.3436616
47.67431779,-122.3137301
47.7031477,-122.324036
47.65856206,-122.3350222
47.680495,-122.3683289
47.63824729,-122.3271122
47.6597383,-122.3373945
47.67271361,-122.3661534
47.57064366,-122.3771072
47.54892947,-122.3173142
47.62469961,-122.3291654
47.58919732,-122.3129962
47.60963411,-122.3421717
47.67851586,-122.30388
47.61855016,-122.3424018
47.63685696,-122.3676656
47.54845559,-122.3843822
47.67091802,-122.3888649
47.63413373,-122.3717026
47.63232729,-122.3637081
47.64635353,-122.3568716
47.68119004,-122.315644
47.66942537,-122.3613293
47.60251994,-122.3296454
47.57357105,-122.3113546
47.55741253,-122.3391105
47.55107138,-122.3776655
47.67352726,-122.2661435
47.64745579,-122.3351619
47.66713028,-122.3209187
47.65945928,-122.3192843
47.59513064,-122.3263767
47.68212727,-122.2610224
47.65535371,-122.3132848
47.68508444,-122.3316212
47.50253867,-122.2500043
47.66451238,-122.320706
47.56558729,-122.3854518
47.67041659,-122.3200979
47.69720656,-122.3687196
47.57456246,-122.3006407
47.68956295,-122.3331728
47.72056626,-122.3650171
47.60385196,-122.3167814
47.65120855,-122.3898716
47.66903738,-122.362938
47.6787135,-122.3265273
47.68825724,-122.3111119
47.64217539,-122.3956393
47.61940494,-122.3587075
47.63767824,-122.3749968
47.66564016,-122.3065024
47.62799566,-122.3481941
47.68952269,-122.3256697
47.61062373,-122.3232443
47.67381984,-122.3775464
47.6626291,-122.3554274
47.69816152,-122.3419163
47.66625567,-122.2859042
47.62083208,-122.3259395
47.66535144,-122.3256024
47.65369553,-122.3290759
47.67478302,-122.3281729
47.66988009,-122.3077009
47.67578344,-122.3119297
47.64751416,-122.3859659
47.61825057,-122.3039016
47.68127049,-122.3564019
47.71086847,-122.330744
47.59961041,-122.3250538
47.66108779,-122.2983415
47.67002115,-122.3064955
47.59667627,-122.3263705
47.53657971,-122.3613101
47.55195989,-122.372282
47.59514819,-122.3867965
47.61528392,-122.3055369
47.526108,-122.2800345
47.63230009,-122.3422814
47.61166774,-122.3467849
47.63775916,-122.3683215
47.70436782,-122.3568118
47.65496517,-122.3338305
47.68983223,-122.3646583
47.61394174,-122.3356637
47.53617474,-122.2838116
47.69029013,-122.3049411
47.57357027,-122.3102523
47.67577465,-122.3022081
47.57357181,-122.3124565
47.69875671,-122.359407
47.605243,-122.3076423
47.60442935,-122.3321593
47.6709162,-122.3875874
47.5494417,-122.392459
47.5456968,-122.3636326
47.57394303,-122.2947874
47.53515249,-122.3492468
47.66309611,-122.2892284
47.68820747,-122.3189267
47.526794,-122.3333889
47.57665182,-122.335127
47.54483359,-122.2808284
47.53448831,-122.3281255
